date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:28:14	1632/1632	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Oct%202021%2023:22:49%20GMT	https://www.apple.com/ac/globalnav/7/en_GB/images/be15095f-5a20-57d0-ad14-cf4c638e223a/globalnav_links_accessories_image__edj0wqmfwxyu_small.png	D:/user%20files/Documents/Project/apple/www.apple.com/ac/globalnav/7/en_GB/images/be15095f-5a20-57d0-ad14-cf4c638e223a/globalnav_links_accessories_image__edj0wqmfwxyu_small.png	(from https://www.apple.com/ac/globalnav/7/en_GB/styles/ac-globalnav.built.css)
19:28:14	432/432	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Oct%202021%2023:22:49%20GMT	https://www.apple.com/ac/globalnav/7/en_GB/images/be15095f-5a20-57d0-ad14-cf4c638e223a/globalnav_links_onlyonapple_image__c4t8k97tougm_large.png	D:/user%20files/Documents/Project/apple/www.apple.com/ac/globalnav/7/en_GB/images/be15095f-5a20-57d0-ad14-cf4c638e223a/globalnav_links_onlyonapple_image__c4t8k97tougm_large.png	(from https://www.apple.com/ac/globalnav/7/en_GB/styles/ac-globalnav.built.css)
19:28:15	544/544	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Oct%202021%2023:22:49%20GMT	https://www.apple.com/ac/globalnav/7/en_GB/images/be15095f-5a20-57d0-ad14-cf4c638e223a/globalnav_links_onlyonapple_image__c4t8k97tougm_small.png	D:/user%20files/Documents/Project/apple/www.apple.com/ac/globalnav/7/en_GB/images/be15095f-5a20-57d0-ad14-cf4c638e223a/globalnav_links_onlyonapple_image__c4t8k97tougm_small.png	(from https://www.apple.com/ac/globalnav/7/en_GB/styles/ac-globalnav.built.css)
19:28:15	118751/118751	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Sep%202022%2018:28:14%20GMT	https://www.apple.com/uk/newsroom/	D:/user%20files/Documents/Project/apple/www.apple.com/uk/newsroom/index.html	(from https://www.apple.com/uk/)
19:28:15	514/514	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Oct%202021%2023:22:49%20GMT	https://www.apple.com/ac/globalnav/7/en_GB/images/be15095f-5a20-57d0-ad14-cf4c638e223a/globalnav_links_support_image__bw9kctll7u3m_large.png	D:/user%20files/Documents/Project/apple/www.apple.com/ac/globalnav/7/en_GB/images/be15095f-5a20-57d0-ad14-cf4c638e223a/globalnav_links_support_image__bw9kctll7u3m_large.png	(from https://www.apple.com/ac/globalnav/7/en_GB/styles/ac-globalnav.built.css)
19:28:15	741/741	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Oct%202021%2023:22:49%20GMT	https://www.apple.com/ac/globalnav/7/en_GB/images/be15095f-5a20-57d0-ad14-cf4c638e223a/globalnav_links_support_image__bw9kctll7u3m_small.png	D:/user%20files/Documents/Project/apple/www.apple.com/ac/globalnav/7/en_GB/images/be15095f-5a20-57d0-ad14-cf4c638e223a/globalnav_links_support_image__bw9kctll7u3m_small.png	(from https://www.apple.com/ac/globalnav/7/en_GB/styles/ac-globalnav.built.css)
19:28:16	353/353	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Oct%202021%2023:22:49%20GMT	https://www.apple.com/ac/globalnav/7/en_GB/images/be15095f-5a20-57d0-ad14-cf4c638e223a/globalnav_search_image__cbllq1gkias2_large.png	D:/user%20files/Documents/Project/apple/www.apple.com/ac/globalnav/7/en_GB/images/be15095f-5a20-57d0-ad14-cf4c638e223a/globalnav_search_image__cbllq1gkias2_large.png	(from https://www.apple.com/ac/globalnav/7/en_GB/styles/ac-globalnav.built.css)
19:28:16	212/212	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Oct%202021%2023:22:49%20GMT	https://www.apple.com/ac/globalnav/7/en_GB/images/be15095f-5a20-57d0-ad14-cf4c638e223a/globalnav_search_image__cbllq1gkias2_small.png	D:/user%20files/Documents/Project/apple/www.apple.com/ac/globalnav/7/en_GB/images/be15095f-5a20-57d0-ad14-cf4c638e223a/globalnav_search_image__cbllq1gkias2_small.png	(from https://www.apple.com/ac/globalnav/7/en_GB/styles/ac-globalnav.built.css)
19:28:16	163/163	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Oct%202021%2023:22:49%20GMT	https://www.apple.com/ac/globalnav/7/en_GB/images/be15095f-5a20-57d0-ad14-cf4c638e223a/globalnav_bag_image__yzte50i47ciu_large.png	D:/user%20files/Documents/Project/apple/www.apple.com/ac/globalnav/7/en_GB/images/be15095f-5a20-57d0-ad14-cf4c638e223a/globalnav_bag_image__yzte50i47ciu_large.png	(from https://www.apple.com/ac/globalnav/7/en_GB/styles/ac-globalnav.built.css)
19:28:16	169/169	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Oct%202021%2023:22:49%20GMT	https://www.apple.com/ac/globalnav/7/en_GB/images/be15095f-5a20-57d0-ad14-cf4c638e223a/globalnav_bag_image__yzte50i47ciu_small.png	D:/user%20files/Documents/Project/apple/www.apple.com/ac/globalnav/7/en_GB/images/be15095f-5a20-57d0-ad14-cf4c638e223a/globalnav_bag_image__yzte50i47ciu_small.png	(from https://www.apple.com/ac/globalnav/7/en_GB/styles/ac-globalnav.built.css)
19:28:17	61379/61379	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Sep%202022%2018:28:16%20GMT	https://www.apple.com/uk/apple-events/	D:/user%20files/Documents/Project/apple/www.apple.com/uk/apple-events/index.html	(from https://www.apple.com/uk/)
19:28:17	84781/84781	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Sep%202022%2018:28:16%20GMT	https://www.apple.com/uk/leadership/	D:/user%20files/Documents/Project/apple/www.apple.com/uk/leadership/index.html	(from https://www.apple.com/uk/)
19:28:17	9812/9812	---M--	200	added ('OK')	image/gif	date:Thu,%2014%20Oct%202021%2023:22:49%20GMT	https://www.apple.com/ac/globalnav/7/en_GB/assets/ac-store/spinner.gif	D:/user%20files/Documents/Project/apple/www.apple.com/ac/globalnav/7/en_GB/assets/ac-store/spinner.gif	(from https://www.apple.com/ac/globalnav/7/en_GB/styles/ac-globalnav.built.css)
19:28:18	63819/63819	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Sep%202022%2018:28:16%20GMT	https://www.apple.com/uk/contact/	D:/user%20files/Documents/Project/apple/www.apple.com/uk/contact/index.html	(from https://www.apple.com/uk/)
19:28:18	46784/46784	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Sep%202022%2018:28:17%20GMT	https://www.apple.com/uk/legal/privacy/	D:/user%20files/Documents/Project/apple/www.apple.com/uk/legal/privacy/index.html	(from https://www.apple.com/uk/)
19:28:18	162/162	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Oct%202021%2023:22:49%20GMT	https://www.apple.com/ac/globalnav/7/en_GB/assets/ac-store/bag.png	D:/user%20files/Documents/Project/apple/www.apple.com/ac/globalnav/7/en_GB/assets/ac-store/bag.png	(from https://www.apple.com/ac/globalnav/7/en_GB/styles/ac-globalnav.built.css)
19:28:18	84096/84096	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Sep%202022%2018:28:17%20GMT	https://www.apple.com/uk/job-creation/	D:/user%20files/Documents/Project/apple/www.apple.com/uk/job-creation/index.html	(from https://www.apple.com/uk/)
19:28:18	257/257	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Oct%202021%2023:22:49%20GMT	https://www.apple.com/ac/globalnav/7/en_GB/assets/ac-store/favorites.png	D:/user%20files/Documents/Project/apple/www.apple.com/ac/globalnav/7/en_GB/assets/ac-store/favorites.png	(from https://www.apple.com/ac/globalnav/7/en_GB/styles/ac-globalnav.built.css)
19:28:18	59587/59587	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Sep%202022%2018:28:17%20GMT	https://www.apple.com/uk/legal/	D:/user%20files/Documents/Project/apple/www.apple.com/uk/legal/index.html	(from https://www.apple.com/uk/)
19:28:18	269/269	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Oct%202021%2023:22:49%20GMT	https://www.apple.com/ac/globalnav/7/en_GB/assets/ac-store/orders.png	D:/user%20files/Documents/Project/apple/www.apple.com/ac/globalnav/7/en_GB/assets/ac-store/orders.png	(from https://www.apple.com/ac/globalnav/7/en_GB/styles/ac-globalnav.built.css)
19:28:18	380/380	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Oct%202021%2023:22:49%20GMT	https://www.apple.com/ac/globalnav/7/en_GB/assets/ac-store/account.png	D:/user%20files/Documents/Project/apple/www.apple.com/ac/globalnav/7/en_GB/assets/ac-store/account.png	(from https://www.apple.com/ac/globalnav/7/en_GB/styles/ac-globalnav.built.css)
19:28:19	403/403	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Oct%202021%2023:22:49%20GMT	https://www.apple.com/ac/globalnav/7/en_GB/assets/ac-store/signIn.png	D:/user%20files/Documents/Project/apple/www.apple.com/ac/globalnav/7/en_GB/assets/ac-store/signIn.png	(from https://www.apple.com/ac/globalnav/7/en_GB/styles/ac-globalnav.built.css)
19:28:19	164/164	---M--	200	added ('OK')	image/png	date:Thu,%2011%20Nov%202021%2019:39:20%20GMT	https://www.apple.com/ac/globalnav/7/en_GB/assets/ac-store/savedbyyou.png	D:/user%20files/Documents/Project/apple/www.apple.com/ac/globalnav/7/en_GB/assets/ac-store/savedbyyou.png	(from https://www.apple.com/ac/globalnav/7/en_GB/styles/ac-globalnav.built.css)
19:28:19	141500/141500	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Sep%202022%2018:28:18%20GMT	https://www.apple.com/uk/sitemap/	D:/user%20files/Documents/Project/apple/www.apple.com/uk/sitemap/index.html	(from https://www.apple.com/uk/)
19:28:19	209/209	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jun%202022%2021:38:09%20GMT	https://www.apple.com/ac/globalnav/7/en_GB/assets/ac-store/savedIphonePreOrder.png	D:/user%20files/Documents/Project/apple/www.apple.com/ac/globalnav/7/en_GB/assets/ac-store/savedIphonePreOrder.png	(from https://www.apple.com/ac/globalnav/7/en_GB/styles/ac-globalnav.built.css)
19:28:19	275/275	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Oct%202021%2023:22:49%20GMT	https://www.apple.com/ac/globalnav/7/en_GB/images/be15095f-5a20-57d0-ad14-cf4c638e223a/globalnav_search_reset__98n5h3q5beq2_small.png	D:/user%20files/Documents/Project/apple/www.apple.com/ac/globalnav/7/en_GB/images/be15095f-5a20-57d0-ad14-cf4c638e223a/globalnav_search_reset__98n5h3q5beq2_small.png	(from https://www.apple.com/ac/globalnav/7/en_GB/styles/ac-globalnav.built.css)
19:28:20	350/350	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Oct%202021%2023:22:49%20GMT	https://www.apple.com/ac/globalnav/7/en_GB/images/be15095f-5a20-57d0-ad14-cf4c638e223a/globalnav_search_suggestions__b9upfuyrhhiq_large.png	D:/user%20files/Documents/Project/apple/www.apple.com/ac/globalnav/7/en_GB/images/be15095f-5a20-57d0-ad14-cf4c638e223a/globalnav_search_suggestions__b9upfuyrhhiq_large.png	(from https://www.apple.com/ac/globalnav/7/en_GB/styles/ac-globalnav.built.css)
19:28:20	356/356	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Oct%202021%2023:22:49%20GMT	https://www.apple.com/ac/globalnav/7/en_GB/images/be15095f-5a20-57d0-ad14-cf4c638e223a/globalnav_search_suggestions__b9upfuyrhhiq_small.png	D:/user%20files/Documents/Project/apple/www.apple.com/ac/globalnav/7/en_GB/images/be15095f-5a20-57d0-ad14-cf4c638e223a/globalnav_search_suggestions__b9upfuyrhhiq_small.png	(from https://www.apple.com/ac/globalnav/7/en_GB/styles/ac-globalnav.built.css)
19:28:20	109222/109222	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Sep%202022%2022:09:30%20GMT	https://www.apple.com/uk/home/images/memoriam/hero__cr848sas9tw2_large.jpg	D:/user%20files/Documents/Project/apple/www.apple.com/uk/home/images/memoriam/hero__cr848sas9tw2_large.jpg	(from https://www.apple.com/uk/home/built/styles/overview.built.css)
19:28:20	411724/411724	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Sep%202022%2022:09:30%20GMT	https://www.apple.com/uk/home/images/memoriam/hero__cr848sas9tw2_large_2x.jpg	D:/user%20files/Documents/Project/apple/www.apple.com/uk/home/images/memoriam/hero__cr848sas9tw2_large_2x.jpg	(from https://www.apple.com/uk/home/built/styles/overview.built.css)
19:28:21	82749/82749	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Sep%202022%2022:09:30%20GMT	https://www.apple.com/uk/home/images/memoriam/hero__cr848sas9tw2_medium.jpg	D:/user%20files/Documents/Project/apple/www.apple.com/uk/home/images/memoriam/hero__cr848sas9tw2_medium.jpg	(from https://www.apple.com/uk/home/built/styles/overview.built.css)
19:28:21	340531/340531	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Sep%202022%2022:09:30%20GMT	https://www.apple.com/uk/home/images/memoriam/hero__cr848sas9tw2_medium_2x.jpg	D:/user%20files/Documents/Project/apple/www.apple.com/uk/home/images/memoriam/hero__cr848sas9tw2_medium_2x.jpg	(from https://www.apple.com/uk/home/built/styles/overview.built.css)
19:28:21	26306/26306	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Sep%202022%2022:09:30%20GMT	https://www.apple.com/uk/home/images/memoriam/hero__cr848sas9tw2_small.jpg	D:/user%20files/Documents/Project/apple/www.apple.com/uk/home/images/memoriam/hero__cr848sas9tw2_small.jpg	(from https://www.apple.com/uk/home/built/styles/overview.built.css)
19:28:22	118697/118697	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Sep%202022%2022:09:30%20GMT	https://www.apple.com/uk/home/images/memoriam/hero__cr848sas9tw2_small_2x.jpg	D:/user%20files/Documents/Project/apple/www.apple.com/uk/home/images/memoriam/hero__cr848sas9tw2_small_2x.jpg	(from https://www.apple.com/uk/home/built/styles/overview.built.css)
19:28:22	12466/12466	---M-Z	200	added ('OK')	text/html	etag:%22077b861d2d4453366babf9a28f251eaa%22	https://www.apple.com/uk/shop/unsupported	D:/user%20files/Documents/Project/apple/www.apple.com/uk/shop/unsupported.html	(from https://www.apple.com/uk/shop/bag)
19:28:22	120959/120959	---M-Z	200	added ('OK')	text/css	etag:%221d87f-5e3a91de3cd80-gzip%22	https://store.storeimages.cdn-apple.com/4668/store.apple.com/shop/rs-external/rel/uk/external.css	D:/user%20files/Documents/Project/apple/store.storeimages.cdn-apple.com/4668/store.apple.com/shop/rs-external/rel/uk/external.css	(from https://www.apple.com/uk/shop/bag)
19:28:22	116793/116793	---M-Z	200	added ('OK')	text/css	etag:%221c839-5e3a8f3ed9d80-gzip%22	https://store.storeimages.cdn-apple.com/4668/store.apple.com/shop/rs-globalelements/dist/uk/globalelements.css	D:/user%20files/Documents/Project/apple/store.storeimages.cdn-apple.com/4668/store.apple.com/shop/rs-globalelements/dist/uk/globalelements.css	(from https://www.apple.com/uk/shop/bag)
19:28:22	1315393/1315393	---M-Z	200	added ('OK')	text/css	etag:%22141241-5e782159e1680-gzip%22	https://store.storeimages.cdn-apple.com/4668/store.apple.com/shop/rs-checkout/4/dist/bag.css	D:/user%20files/Documents/Project/apple/store.storeimages.cdn-apple.com/4668/store.apple.com/shop/rs-checkout/4/dist/bag.css	(from https://www.apple.com/uk/shop/bag)
19:28:23	170916/170916	---M-Z	200	added ('OK')	text/css	etag:%2229ba4-5e56fe05ee800-gzip%22	https://store.storeimages.cdn-apple.com/4668/store.apple.com/shop/Catalog/global/css/dd/buy-flow/checkout.css	D:/user%20files/Documents/Project/apple/store.storeimages.cdn-apple.com/4668/store.apple.com/shop/Catalog/global/css/dd/buy-flow/checkout.css	(from https://www.apple.com/uk/shop/bag)
19:28:23	385/385	---M-Z	200	added ('OK')	text/css	etag:%22181-5ce97c1d68bc0-gzip%22	https://store.storeimages.cdn-apple.com/4668/store.apple.com/shop/Catalog/global/css/web/fee/transaction/as-bag.css	D:/user%20files/Documents/Project/apple/store.storeimages.cdn-apple.com/4668/store.apple.com/shop/Catalog/global/css/web/fee/transaction/as-bag.css	(from https://www.apple.com/uk/shop/bag)
19:28:23	952/952	---M-Z	200	added ('OK')	application/javascript	etag:%223b8-5e3a903c87400-gzip%22	https://store.storeimages.cdn-apple.com/4668/store.apple.com/shop/rs-echo/3/dist/echo-nomodule.min.js	D:/user%20files/Documents/Project/apple/store.storeimages.cdn-apple.com/4668/store.apple.com/shop/rs-echo/3/dist/echo-nomodule.min.js	(from https://www.apple.com/uk/shop/bag)
19:28:23	145/145	---M-Z	200	added ('OK')	application/javascript	etag:%2291-5e3a91de3cd80-gzip%22	https://store.storeimages.cdn-apple.com/4668/store.apple.com/shop/rs-external/rel/unsupportedBrowser.min.js	D:/user%20files/Documents/Project/apple/store.storeimages.cdn-apple.com/4668/store.apple.com/shop/rs-external/rel/unsupportedBrowser.min.js	(from https://www.apple.com/uk/shop/bag)
19:28:24	21267/21267	---M-Z	200	added ('OK')	application/javascript	etag:%225313-5e3a903c87400-gzip%22	https://store.storeimages.cdn-apple.com/4668/store.apple.com/shop/rs-echo/3/dist/echo.min.js	D:/user%20files/Documents/Project/apple/store.storeimages.cdn-apple.com/4668/store.apple.com/shop/rs-echo/3/dist/echo.min.js	(from https://www.apple.com/uk/shop/bag)
19:28:24	269104/269104	---M-Z	200	added ('OK')	application/javascript	etag:%221241b-5e3a91de3cd80%22	https://store.storeimages.cdn-apple.com/4668/store.apple.com/shop/rs-external/rel/external.js	D:/user%20files/Documents/Project/apple/store.storeimages.cdn-apple.com/4668/store.apple.com/shop/rs-external/rel/external.js	(from https://www.apple.com/uk/shop/bag)
19:28:24	11440/11440	---M-Z	200	added ('OK')	application/javascript	etag:%222cb0-5e05d26609f00-gzip%22	https://store.storeimages.cdn-apple.com/4668/store.apple.com/shop/rs-vendor/1/dist/react@17.0.1/umd/react.production.min.js	D:/user%20files/Documents/Project/apple/store.storeimages.cdn-apple.com/4668/store.apple.com/shop/rs-vendor/1/dist/react@17.0.1/umd/react.production.min.js	(from https://www.apple.com/uk/shop/bag)
19:28:24	120585/120585	---M-Z	200	added ('OK')	application/javascript	etag:%221d709-5e05d26609f00-gzip%22	https://store.storeimages.cdn-apple.com/4668/store.apple.com/shop/rs-vendor/1/dist/react-dom@17.0.1/umd/react-dom.production.min.js	D:/user%20files/Documents/Project/apple/store.storeimages.cdn-apple.com/4668/store.apple.com/shop/rs-vendor/1/dist/react-dom@17.0.1/umd/react-dom.production.min.js	(from https://www.apple.com/uk/shop/bag)
19:28:24	122489/122489	---M-Z	200	added ('OK')	application/javascript	etag:%221de79-5e3a8f3ed9d80-gzip%22	https://store.storeimages.cdn-apple.com/4668/store.apple.com/shop/rs-globalelements/dist/globalelements.js	D:/user%20files/Documents/Project/apple/store.storeimages.cdn-apple.com/4668/store.apple.com/shop/rs-globalelements/dist/globalelements.js	(from https://www.apple.com/uk/shop/bag)
19:28:25	620693/620693	---M-Z	200	added ('OK')	application/javascript	etag:%2297895-5e782159e1680-gzip%22	https://store.storeimages.cdn-apple.com/4668/store.apple.com/shop/rs-checkout/4/dist/bag.js	D:/user%20files/Documents/Project/apple/store.storeimages.cdn-apple.com/4668/store.apple.com/shop/rs-checkout/4/dist/bag.js	(from https://www.apple.com/uk/shop/bag)
19:28:25	45/45	---M--	200	added ('OK')	application/json	etag:%225148336a01054ee16379ec3ee3b85408%22	https://www.apple.com/uk/shop/experience-meta	D:/user%20files/Documents/Project/apple/www.apple.com/uk/shop/experience-meta.json	(from https://www.apple.com/uk/shop/bag)
19:28:25	96819/96819	---M-Z	200	added ('OK')	application/javascript	etag:%2217a33-5e3a91de3cd80-gzip%22	https://store.storeimages.cdn-apple.com/4668/store.apple.com/shop/rs-external/rel/at.js	D:/user%20files/Documents/Project/apple/store.storeimages.cdn-apple.com/4668/store.apple.com/shop/rs-external/rel/at.js	(from https://www.apple.com/uk/shop/bag)
19:28:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	etag:%22d41d8cd98f00b204e9800998ecf8427e%22	https://www.apple.com/uk/shop/browse/finance/PaypalFinancingLandingPage	D:/user%20files/Documents/Project/apple/www.apple.com/uk/shop/browse/finance/PaypalFinancingLandingPage	(from https://www.apple.com/uk/shop/bag)
19:28:25	0/-1	---M--	301	error ('Moved%20Permanently')	text/html	etag:%22d41d8cd98f00b204e9800998ecf8427e%22	https://www.apple.com/uk/shop/education-pricing	D:/user%20files/Documents/Project/apple/www.apple.com/uk/shop/education-pricing	(from https://www.apple.com/uk/shop/bag)
19:28:26	11/11	---M--	308	error ('Permanent%20Redirect')	text/html	date:Tue,%2013%20Sep%202022%2018:28:25%20GMT	https://www.apple.com/uk/retail	D:/user%20files/Documents/Project/apple/www.apple.com/uk/retail	(from https://www.apple.com/uk/shop/bag)
19:28:26	239/239	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2013%20Sep%202022%2018:28:25%20GMT	https://www.apple.com/uk/support/	D:/user%20files/Documents/Project/apple/www.apple.com/uk/support/index.html	(from https://www.apple.com/uk/shop/bag)
19:28:26	252/252	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2013%20Sep%202022%2018:28:25%20GMT	https://www.apple.com/uk/privacy/privacy-policy	D:/user%20files/Documents/Project/apple/www.apple.com/uk/privacy/privacy-policy	(from https://www.apple.com/uk/shop/bag)
19:28:27	257/257	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2013%20Sep%202022%2018:28:26%20GMT	https://www.apple.com/uk/privacy/use-of-cookies	D:/user%20files/Documents/Project/apple/www.apple.com/uk/privacy/use-of-cookies	(from https://www.apple.com/uk/shop/bag)
19:28:27	240/240	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2013%20Sep%202022%2018:28:26%20GMT	https://www.apple.com/uk/tv/	D:/user%20files/Documents/Project/apple/www.apple.com/uk/tv/index.html	(from https://www.apple.com/uk/shop/bag)
19:28:27	112983/112983	---M-Z	200	added ('OK')	text/html	etag:%22a1fdfb90ce972971ee0ac7c90792e42a%22	https://www.apple.com/uk/shop/open/salespolicies	D:/user%20files/Documents/Project/apple/www.apple.com/uk/shop/open/salespolicies.html	(from https://www.apple.com/uk/shop/bag)
19:28:27	76/76	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2013%20Sep%202022%2018:28:26%20GMT	https://www.apple.com/uk/retail/learn/	D:/user%20files/Documents/Project/apple/www.apple.com/uk/retail/learn/index.html	(from https://www.apple.com/uk/shop/bag)
19:28:27	238/238	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2013%20Sep%202022%2018:28:26%20GMT	https://www.apple.com/uk/legal	D:/user%20files/Documents/Project/apple/www.apple.com/uk/legal	(from https://www.apple.com/uk/shop/bag)
19:28:27	0/-1	---M--	301	error ('Moved%20Permanently')	text/html	etag:%22d41d8cd98f00b204e9800998ecf8427e%22	https://www.apple.com/uk/shop/browse/sitemap	D:/user%20files/Documents/Project/apple/www.apple.com/uk/shop/browse/sitemap	(from https://www.apple.com/uk/shop/bag)
19:28:28	74113/74113	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Sep%202022%2018:28:27%20GMT	https://www.apple.com/uk/legal/privacy/en-ww/	D:/user%20files/Documents/Project/apple/www.apple.com/uk/legal/privacy/en-ww/index.html	(from https://www.apple.com/uk/shop/bag)
19:28:28	240/240	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2013%20Sep%202022%2018:28:27%20GMT	https://www.apple.com/uk/sitemap	D:/user%20files/Documents/Project/apple/www.apple.com/uk/sitemap.76.delayed	(from https://www.apple.com/uk/shop/bag)
